8.47485,8.81229,,5327.64591,5327.91009,,Latitudes,,difference,squared difference
3571.14195,3571.12086,,1706.31087,1706.29866,,3571.14195,3571.12086,0.0210900001702612,0.000444788
3571.14972,3571.14195,,1706.30643,1706.31087,,3571.14972,3571.14195,0.00776999984964277,6.03729E-05
3571.15638,3571.14972,,1706.30088,1706.30643,,3571.15638,3571.14972,0.00666000016008184,4.43556E-05
3571.45386,3571.15638,,1706.45295,1706.30088,,3571.45386,3571.15638,0.297479999770076,0.08849435
3572.43954,3571.45386,,1706.3253,1706.45295,,3572.43954,3571.45386,0.985679999920194,0.971565062
3572.91795,3572.43954,,1706.32641,1706.3253,,3572.91795,3572.43954,0.478410000149779,0.228876128
3572.82138,3572.91795,,1706.82258,1706.32641,,3572.82138,3572.91795,-0.0965699997100273,0.009325765
3573.41079,3572.82138,,1706.77374,1706.82258,,3573.41079,3572.82138,0.589409999869986,0.347404148
3573.60726,3573.41079,,1707.03792,1706.77374,,3573.60726,3573.41079,0.19646999969018,0.038600461
3573.5229,3573.60726,,1706.75376,1707.03792,,3573.5229,3573.60726,-0.0843599998802347,0.00711661
3573.44631,3573.5229,,1706.38746,1706.75376,,3573.44631,3573.5229,-0.0765900000296824,0.005866028
3573.51846,3573.44631,,1706.2587,1706.38746,,3573.51846,3573.44631,0.0721500000599917,0.005205623
3573.57063,3573.51846,,1706.02671,1706.2587,,3573.57063,3573.51846,0.0521699999799239,0.002721709
3573.59616,3573.57063,,1705.88352,1706.02671,,3573.59616,3573.57063,0.0255300001399519,0.000651781
3573.57063,3573.59616,,1706.05224,1705.88352,,3573.57063,3573.59616,-0.0255300001399519,0.000651781
3573.41079,3573.57063,,1706.21874,1706.05224,,3573.41079,3573.57063,-0.159839999820178,0.025548826
3573.26649,3573.41079,,1706.45073,1706.21874,,3573.26649,3573.41079,-0.144300000109979,0.02082249
3573.34308,3573.26649,,1706.66052,1706.45073,,3573.34308,3573.26649,0.0765900000301372,0.005866028
3573.40191,3573.34308,,1706.71824,1706.66052,,3573.40191,3573.34308,0.0588300001300013,0.003460969
3573.43077,3573.40191,,1706.74932,1706.71824,,3573.43077,3573.40191,0.0288600000299084,0.0008329
3573.44298,3573.43077,,1706.76375,1706.74932,,3573.44298,3573.43077,0.0122099998197882,0.000149084
3573.44964,3573.44298,,1706.7693,1706.76375,,3573.44964,3573.44298,0.00666000016008184,4.43556E-05
3573.45297,3573.44964,,1706.77596,1706.7693,,3573.45297,3573.44964,0.00332999987995208,1.10889E-05
3573.45519,3573.45297,,1706.7804,1706.77596,,3573.45519,3573.45297,0.00221999979021348,4.9284E-06
3573.45186,3573.45519,,1706.78151,1706.7804,,3573.45186,3573.45519,-0.00332999987995208,1.10889E-05
3573.45741,3573.45186,,1706.77929,1706.78151,,3573.45741,3573.45186,0.00555000005988404,3.08025E-05
3573.72492,3573.45741,,1706.57394,1706.77929,,3573.72492,3573.45741,0.267510000050152,0.0715616
3573.92916,3573.72492,,1706.39856,1706.57394,,3573.92916,3573.72492,0.204239999950005,0.041713978
3573.98355,3573.92916,,1706.09886,1706.39856,,3573.98355,3573.92916,0.0543900001598558,0.002958272
3573.99465,3573.98355,,1705.92348,1706.09886,,3573.99465,3573.98355,0.0110999997300496,0.00012321
3573.99687,3573.99465,,1705.88463,1705.92348,,3573.99687,3573.99465,0.0022200001899364,4.9284E-06
3573.99798,3573.99687,,1705.87575,1705.88463,,3573.99798,3573.99687,0.00110999969001568,1.2321E-06
3573.99576,3573.99798,,1705.87353,1705.87575,,3573.99576,3573.99798,-0.00221999978020904,4.9284E-06
3573.99354,3573.99576,,1705.87353,1705.87353,,3573.99354,3573.99576,-0.0022200001899364,4.9284E-06
3573.99021,3573.99354,,1705.87575,1705.87353,,3573.99021,3573.99354,-0.00332999987995208,1.10889E-05
3573.9891,3573.99021,,1705.87908,1705.87575,,3573.9891,3573.99021,-0.00111000008973861,1.2321E-06
3573.9891,3573.9891,,1705.88352,1705.87908,,3573.9891,3573.9891,0,0
3573.98688,3573.9891,,1705.88352,1705.88352,,3573.98688,3573.9891,-0.00221999979021348,4.9284E-06
3573.98466,3573.98688,,1705.88463,1705.88352,,3573.98466,3573.98688,-0.00222000017993196,4.9284E-06
3574.03239,3573.98466,,1705.75809,1705.88463,,3574.03239,3573.98466,0.047729999999774,0.002278153
3573.99354,3574.03239,,1705.73034,1705.75809,,3573.99354,3574.03239,-0.0388500000599379,0.001509323
3573.97911,3573.99354,,1705.71924,1705.73034,,3573.97911,3573.99354,-0.0144300000097246,0.000208225
3573.98466,3573.97911,,1705.71147,1705.71924,,3573.98466,3573.97911,0.00555000006988848,3.08025E-05
3573.98688,3573.98466,,1705.70925,1705.71147,,3573.98688,3573.98466,0.00222000017993196,4.9284E-06
3573.98688,3573.98688,,1705.70925,1705.70925,,3573.98688,3573.98688,0,0
3573.94248,3573.98688,,1705.65264,1705.70925,,3573.94248,3573.98688,-0.0444000001298264,0.00197136
3573.83037,3573.94248,,1705.61823,1705.65264,,3573.83037,3573.94248,-0.112109999809945,0.012568652
3573.79485,3573.83037,,1705.59492,1705.61823,,3573.79485,3573.83037,-0.0355200001799858,0.00126167
3573.78597,3573.79485,,1705.5927,1705.59492,,3573.78597,3573.79485,-0.00887999994029087,7.88544E-05
3573.78486,3573.78597,,1705.59381,1705.5927,,3573.78486,3573.78597,-0.00111000008973861,1.2321E-06
3573.78375,3573.78486,,1705.59603,1705.59381,,3573.78375,3573.78486,-0.00111000010019779,1.2321E-06
3573.85479,3573.78375,,1705.65819,1705.59603,,3573.85479,3573.78375,0.0710400003599716,0.005046682
3573.88032,3573.85479,,1705.66374,1705.65819,,3573.88032,3573.85479,0.0255299997502334,0.000651781
3573.87921,3573.88032,,1705.66374,1705.66374,,3573.87921,3573.88032,-0.00111000009019335,1.2321E-06
3573.87366,3573.87921,,1705.66707,1705.66374,,3573.87366,3573.87921,-0.00554999967016556,3.08025E-05
3573.88032,3573.87366,,1705.64043,1705.66707,,3573.88032,3573.87366,0.00665999976035891,4.43556E-05
3573.87366,3573.88032,,1705.63266,1705.64043,,3573.87366,3573.88032,-0.00665999976035891,4.43556E-05
3573.87033,3573.87366,,1705.62933,1705.63266,,3573.87033,3573.87366,-0.00333000027967501,1.10889E-05
3573.867,3573.87033,,1705.62933,1705.62933,,3573.867,3573.87033,-0.00332999987995208,1.10889E-05
3573.86589,3573.867,,1705.6371,1705.62933,,3573.86589,3573.867,-0.00111000009019335,1.2321E-06
3573.86256,3573.86589,,1705.64376,1705.6371,,3573.86256,3573.86589,-0.00332999987995208,1.10889E-05
3573.85812,3573.86256,,1705.65153,1705.64376,,3573.85812,3573.86256,-0.00443999998014988,1.97136E-05
3573.8559,3573.85812,,1705.65375,1705.65153,,3573.8559,3573.85812,-0.00222000017993196,4.9284E-06
3573.85812,3573.8559,,1705.6593,1705.65375,,3573.85812,3573.8559,0.00222000017993196,4.9284E-06
3574.42977,3573.85812,,1705.68372,1705.6593,,3574.42977,3573.85812,0.571649999980309,0.326783722
3574.51968,3574.42977,,1705.78251,1705.68372,,3574.51968,3574.42977,0.0899099995499455,0.008083808
3574.4553,3574.51968,,1706.12106,1705.78251,,3574.4553,3574.51968,-0.0643799994099936,0.004144784
3573.92805,3574.4553,,1706.76264,1706.12106,,3573.92805,3574.4553,-0.527250000250206,0.277992563
3573.86811,3573.92805,,1706.95578,1706.76264,,3573.86811,3573.92805,-0.0599399998300214,0.003592804
3574.90707,3573.86811,,1706.181,1706.95578,,3574.90707,3573.86811,1.03895999999986,1.079437882
3575.46096,3574.90707,,1705.54497,1706.181,,3575.46096,3574.90707,0.553890000080173,0.306794132
3575.46762,3575.46096,,1705.31964,1705.54497,,3575.46762,3575.46096,0.00665999975990417,4.43556E-05
3575.44098,3575.46762,,1705.15647,1705.31964,,3575.44098,3575.46762,-0.026639999839972,0.00070969
3575.51646,3575.44098,,1703.95101,1705.15647,,3575.51646,3575.44098,0.0754799999399438,0.00569723
3575.2323,3575.51646,,1701.32253,1703.95101,,3575.2323,3575.51646,-0.284159999849635,0.080746906
3574.90485,3575.2323,,1697.59182,1701.32253,,3574.90485,3575.2323,-0.327450000280351,0.107223503
3574.59738,3574.90485,,1691.7621,1697.59182,,3574.59738,3574.90485,-0.307469999809655,0.094537801
3574.61625,3574.59738,,1684.39614,1691.7621,,3574.61625,3574.59738,0.0188699999898745,0.000356077
3575.57085,3574.61625,,1674.03873,1684.39614,,3575.57085,3574.61625,0.954599999719903,0.911261159
3575.31888,3575.57085,,1667.26329,1674.03873,,3575.31888,3575.57085,-0.251969999949779,0.063488881
3575.28003,3575.31888,,1658.76957,1667.26329,,3575.28003,3575.31888,-0.038849999660215,0.001509322
3575.6319,3575.28003,,1650.13932,1658.76957,,3575.6319,3575.28003,0.351869999929932,0.123812497
3574.8549,3575.6319,,1639.39674,1650.13932,,3574.8549,3575.6319,-0.777000000010048,0.603729
3575.63967,3574.8549,,1629.53661,1639.39674,,3575.63967,3574.8549,0.784769999860146,0.615863953
3575.31666,3575.63967,,1618.76406,1629.53661,,3575.31666,3575.63967,-0.323009999910028,0.10433546
3575.15238,3575.31666,,1608.47991,1618.76406,,3575.15238,3575.31666,-0.164280000180042,0.026987918
3574.62069,3575.15238,,1597.36437,1608.47991,,3574.62069,3575.15238,-0.531689999829723,0.282694256
3575.18013,3574.62069,,1586.02017,1597.36437,,3575.18013,3574.62069,0.559439999759888,0.312973113
3575.80284,3575.18013,,1575.05115,1586.02017,,3575.80284,3575.18013,0.622710000249754,0.387767744
3577.03827,3575.80284,,1564.67376,1575.05115,,3577.03827,3575.80284,1.23543000009022,1.526287285
3577.69317,3577.03827,,1554.46287,1564.67376,,3577.69317,3577.03827,0.654899999759891,0.42889401
3578.63556,3577.69317,,1541.26719,1554.46287,,3578.63556,3577.69317,0.942389999900115,0.888098912
3582.21753,3578.63556,,1531.23501,1541.26719,,3582.21753,3578.63556,3.58197000020982,12.83050908
3582.61713,3582.21753,,1522.0209,1531.23501,,3582.61713,3582.21753,0.399599999940165,0.15968016
3582.63822,3582.61713,,1512.30729,1522.0209,,3582.63822,3582.61713,0.0210900001698064,0.000444788
3583.03449,3582.63822,,1502.41386,1512.30729,,3583.03449,3582.63822,0.396270000050208,0.157029913
3583.23762,3583.03449,,1493.51277,1502.41386,,3583.23762,3583.03449,0.203129999849807,0.041261797
3583.49403,3583.23762,,1483.78251,1493.51277,,3583.49403,3583.23762,0.256409999919924,0.065746088
3583.94691,3583.49403,,1473.48171,1483.78251,,3583.94691,3583.49403,0.452880000010282,0.205100294
3585.26448,3583.94691,,1466.03805,1473.48171,,3585.26448,3583.94691,1.31757000017978,1.735990705
3586.46661,3585.26448,,1461.36495,1466.03805,,3586.46661,3585.26448,1.20212999968999,1.445116536
3586.35561,3586.46661,,1458.22809,1461.36495,,3586.35561,3586.46661,-0.110999999719752,0.012321
3587.8419,3586.35561,,1454.57175,1458.22809,,3587.8419,3586.35561,1.4862899999398,2.209057964
3588.71769,3587.8419,,1449.33366,1454.57175,,3588.71769,3587.8419,0.875789999900007,0.767008124
3590.29722,3588.71769,,1443.77478,1449.33366,,3590.29722,3588.71769,1.57953000016005,2.494915021
3591.60036,3590.29722,,1436.74071,1443.77478,,3591.60036,3590.29722,1.30313999976988,1.698173859
3594.96588,3591.60036,,1428.21036,1436.74071,,3594.96588,3591.60036,3.36552000045003,11.32672487
3597.34461,3594.96588,,1417.81521,1428.21036,,3597.34461,3594.96588,2.3787299996402,5.658356411
3597.97731,3597.34461,,1408.81311,1417.81521,,3597.97731,3597.34461,0.632699999900069,0.40030929
3599.05401,3597.97731,,1400.51808,1408.81311,,3599.05401,3597.97731,1.07669999996006,1.15928289
3601.93446,3599.05401,,1393.51953,1400.51808,,3601.93446,3599.05401,2.88045000014972,8.296992203
3604.08564,3601.93446,,1384.44972,1393.51953,,3604.08564,3601.93446,2.1511800001299,4.627575393
3606.40221,3604.08564,,1375.98486,1384.44972,,3606.40221,3604.08564,2.31657000001996,5.366496565
3607.68759,3606.40221,,1367.69982,1375.98486,,3607.68759,3606.40221,1.28537999988021,1.652201744
3609.2427,3607.68759,,1359.37149,1367.69982,,3609.2427,3607.68759,1.55511000010983,2.418367112
3613.52397,3609.2427,,1349.86323,1359.37149,,3613.52397,3609.2427,4.28126999971028,18.32927281
3617.53995,3613.52397,,1341.13419,1349.86323,,3617.53995,3613.52397,4.01598000023978,16.12809536
3619.61676,3617.53995,,1332.08991,1341.13419,,3619.61676,3617.53995,2.07680999989998,4.313139776
3621.64917,3619.61676,,1323.8526,1332.08991,,3621.64917,3619.61676,2.03241000017033,4.130690409
3624.60843,3621.64917,,1312.54059,1323.8526,,3624.60843,3621.64917,2.95925999995961,8.757219747
3629.14056,3624.60843,,1302.2853,1312.54059,,3629.14056,3624.60843,4.53212999996003,20.54020234
3632.08095,3629.14056,,1290.86451,1302.2853,,3632.08095,3629.14056,2.9403899999802,8.645893352
3634.9281,3632.08095,,1278.50133,1290.86451,,3634.9281,3632.08095,2.84715000014012,8.106263123
3638.53005,3634.9281,,1265.96055,1278.50133,,3638.53005,3634.9281,3.60194999989972,12.9740438
3642.33957,3638.53005,,1256.24139,1265.96055,,3642.33957,3638.53005,3.80951999972012,14.51244263
3644.26209,3642.33957,,1245.08256,1256.24139,,3644.26209,3642.33957,1.92252000015014,3.696083151
3646.80177,3644.26209,,1233.08457,1245.08256,,3646.80177,3644.26209,2.53967999993984,6.449974502
3651.30726,3646.80177,,1218.44256,1233.08457,,3651.30726,3646.80177,4.50549000013007,20.29944014
3653.0544,3651.30726,,1204.14576,1218.44256,,3653.0544,3651.30726,1.74713999982987,3.052498179
3654.84927,3653.0544,,1192.23768,1204.14576,,3654.84927,3653.0544,1.79487000023028,3.221558318
3660.40815,3654.84927,,1178.91546,1192.23768,,3660.40815,3654.84927,5.55887999973993,30.90114685
3662.38617,3660.40815,,1171.17765,1178.91546,,3662.38617,3660.40815,1.97802000000001,3.91256312
3665.62959,3662.38617,,1160.6382,1171.17765,,3665.62959,3662.38617,3.24342000020988,10.5197733
3668.67321,3665.62959,,1150.81137,1160.6382,,3668.67321,3665.62959,3.04361999983985,9.263622703
3671.63025,3668.67321,,1141.46073,1150.81137,,3671.63025,3668.67321,2.9570400001603,8.744085563
3674.52957,3671.63025,,1133.75955,1141.46073,,3674.52957,3671.63025,2.89932000013005,8.406056463
3678.53112,3674.52957,,1123.19013,1133.75955,,3678.53112,3674.52957,4.00154999982988,16.0124024
3681.38715,3678.53112,,1113.48429,1123.19013,,3681.38715,3678.53112,2.85603000009996,8.156907361
3684.36417,3681.38715,,1101.11334,1113.48429,,3684.36417,3681.38715,2.97701999984974,8.86264808
3685.19778,3684.36417,,1095.29472,1101.11334,,3685.19778,3684.36417,0.833609999960117,0.694905632
3686.95158,3685.19778,,1087.23057,1095.29472,,3686.95158,3685.19778,1.75380000038012,3.075814441
3688.63323,3686.95158,,1079.50275,1087.23057,,3688.63323,3686.95158,1.68164999953979,2.827946721
3691.36383,3688.63323,,1071.59844,1079.50275,,3691.36383,3688.63323,2.73060000036003,7.456176362
3693.76476,3691.36383,,1062.58191,1071.59844,,3693.76476,3691.36383,2.4009299999002,5.764464864
3697.29567,3693.76476,,1054.58325,1062.58191,,3697.29567,3693.76476,3.53090999993992,12.46732543
3700.73778,3697.29567,,1047.38379,1054.58325,,3700.73778,3697.29567,3.44211000007999,11.84812125
3702.99996,3700.73778,,1039.47282,1047.38379,,3702.99996,3700.73778,2.26217999986011,5.117458352
3705.27213,3702.99996,,1031.86821,1039.47282,,3705.27213,3702.99996,2.27216999989014,5.162756508
3706.77507,3705.27213,,1025.26149,1031.86821,,3706.77507,3705.27213,1.50294000012991,2.258828644
3710.39145,3706.77507,,1017.95658,1025.26149,,3710.39145,3706.77507,3.6163799999099,13.0782043
3713.07987,3710.39145,,1014.54111,1017.95658,,3713.07987,3710.39145,2.68842000002996,7.227602097
3716.05245,3713.07987,,1010.14218,1014.54111,,3716.05245,3713.07987,2.97258000027023,8.836231858
3716.59524,3716.05245,,1006.5369,1010.14218,,3716.59524,3716.05245,0.542789999949946,0.294620984
3718.10595,3716.59524,,1005.36807,1006.5369,,3718.10595,3716.59524,1.51070999999001,2.282244704
3724.69713,3718.10595,,1003.59096,1005.36807,,3724.69713,3718.10595,6.59117999996988,43.44365379
3730.95087,3724.69713,,1007.22066,1003.59096,,3730.95087,3724.69713,6.25374000005013,39.10926399
3734.40408,3730.95087,,1007.44488,1007.22066,,3734.40408,3730.95087,3.45320999980959,11.9246593
3740.66892,3734.40408,,1011.31434,1007.44488,,3740.66892,3734.40408,6.26484000018036,39.24822023
3750.47577,3740.66892,,1018.41279,1011.31434,,3750.47577,3740.66892,9.80684999984987,96.17430692
3758.72418,3750.47577,,1023.41889,1018.41279,,3758.72418,3750.47577,8.24840999985008,68.03626753
3767.47098,3758.72418,,1026.92205,1023.41889,,3767.47098,3758.72418,8.74680000007993,76.50651024
3775.0434,3767.47098,,1031.23884,1026.92205,,3775.0434,3767.47098,7.57241999991993,57.34154466
3781.14507,3775.0434,,1032.8217,1031.23884,,3781.14507,3775.0434,6.10167000009005,37.23037679
3788.11476,3781.14507,,1035.77097,1032.8217,,3788.11476,3781.14507,6.96969000012996,48.5765787
3794.68374,3788.11476,,1037.64132,1035.77097,,3794.68374,3788.11476,6.56898000011006,43.15149824
3800.80761,3794.68374,,1040.11218,1037.64132,,3800.80761,3794.68374,6.12386999994987,37.50178378
3806.98032,3800.80761,,1041.5907,1040.11218,,3806.98032,3800.80761,6.1727100000403,38.10234874
3812.67906,3806.98032,,1041.86598,1041.5907,,3812.67906,3806.98032,5.69873999987976,32.47563759
3817.92048,3812.67906,,1038.19854,1041.86598,,3817.92048,3812.67906,5.24141999949006,27.47248361
3822.16845,3817.92048,,1034.73201,1038.19854,,3822.16845,3817.92048,4.24797000051012,18.04524913
3826.51965,3822.16845,,1029.94458,1034.73201,,3826.51965,3822.16845,4.35119999997005,18.93294144
3831.0984,3826.51965,,1024.46451,1029.94458,,3831.0984,3826.51965,4.57874999987962,20.96495156
3837.95931,3831.0984,,1018.74357,1024.46451,,3837.95931,3831.0984,6.86091000020042,47.07208603
3843.63918,3837.95931,,1012.10355,1018.74357,,3843.63918,3837.95931,5.67986999988989,32.26092322
3848.5365,3843.63918,,1007.16294,1012.10355,,3848.5365,3843.63918,4.89732000020967,23.98374318
3854.02323,3848.5365,,1002.45765,1007.16294,,3854.02323,3848.5365,5.48672999968039,30.10420609
3859.5144,3854.02323,,997.61028,1002.45765,,3859.5144,3854.02323,5.49117000004981,30.15294797
3862.61019,3859.5144,,993.24132,997.61028,,3862.61019,3859.5144,3.09579000020994,9.583915725
3866.23989,3862.61019,,989.71263,993.24132,,3866.23989,3862.61019,3.62969999982988,13.17472209
3867.58299,3866.23989,,987.59142,989.71263,,3867.58299,3866.23989,1.34309999992001,1.80391761
3868.19571,3867.58299,,985.34145,987.59142,,3868.19571,3867.58299,0.612720000220179,0.375425799
3869.35455,3868.19571,,983.6709,985.34145,,3869.35455,3868.19571,1.15884000006008,1.342910146
3870.67323,3869.35455,,981.03132,983.6709,,3870.67323,3869.35455,1.3186799998698,1.738916942
3874.36731,3870.67323,,976.94763,981.03132,,3874.36731,3870.67323,3.69408000003023,13.64622705
3877.04241,3874.36731,,972.61752,976.94763,,3877.04241,3874.36731,2.67510000009997,7.156160011
3879.50772,3877.04241,,969.4296,972.61752,,3879.50772,3877.04241,2.46530999970992,6.077753395
3881.39472,3879.50772,,968.65371,969.4296,,3881.39472,3879.50772,1.88699999997016,3.560769
3886.61061,3881.39472,,961.41762,968.65371,,3886.61061,3881.39472,5.21589000014001,27.20550849
3885.81807,3886.61061,,959.34858,961.41762,,3885.81807,3886.61061,-0.792540000109966,0.628119652
3893.45265,3885.81807,,950.493,959.34858,,3893.45265,3885.81807,7.63457999993989,58.28681178
3900.02607,3893.45265,,942.66639,950.493,,3900.02607,3893.45265,6.57342000006975,43.2098505
3911.36139,3900.02607,,929.94246,942.66639,,3911.36139,3900.02607,11.3353200001302,128.4894795
3919.45662,3911.36139,,920.82603,929.94246,,3919.45662,3911.36139,8.09522999979981,65.53274875
3922.68672,3919.45662,,914.14827,920.82603,,3922.68672,3919.45662,3.23010000028034,10.43354601
