type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
T,12/22/2018 11:21,30.30635998,78.0984145,14,608,1.51,175,22,31,
T,12/22/2018 11:21,30.30635198,78.09839675,14,607,1.15,191,22,31,
T,12/22/2018 11:21,30.30634915,78.098397,14,609,0,,22,31,
T,12/22/2018 11:21,30.30634664,78.09839819,14,608,0,,22,31,
T,12/22/2018 11:21,30.30634682,78.0984021,14,608,0,,22,31,
T,12/22/2018 11:21,30.3063461,78.09840336,14,608,0,,22,31,
T,12/22/2018 11:21,30.3063493,78.09840414,14,608,0,,22,31,
T,12/22/2018 11:21,30.30635057,78.09840537,14,608,0,,22,31,
T,12/22/2018 11:21,30.30635112,78.09840772,14,608,0,,22,31,
T,12/22/2018 11:21,30.3063495,78.09841181,14,608,0,,22,31,
T,12/22/2018 11:21,30.30635007,78.09841404,14,608,0,,23,31,
T,12/22/2018 11:21,30.30634951,78.09841226,14,608,0,,23,31,
T,12/22/2018 11:22,30.306349,78.09841205,14,608,0,,23,31,
T,12/22/2018 11:22,30.30634873,78.09841117,14,608,0,,22,31,
T,12/22/2018 11:22,30.3063489,78.09841097,14,608,0,,22,31,
T,12/22/2018 11:22,30.30634894,78.09841071,14,608,0,,22,31,
T,12/22/2018 11:22,30.30634729,78.09840985,14,609,0,,23,31,
T,12/22/2018 11:22,30.30634585,78.09840528,14,608,0,,23,31,
T,12/22/2018 11:22,30.30634639,78.09840441,14,607,0,,23,30,
T,12/22/2018 11:22,30.30634595,78.0984035,14,608,0,,23,30,
T,12/22/2018 11:22,30.30634557,78.09840263,14,607,0,,23,30,
T,12/22/2018 11:22,30.30634626,78.09840416,14,607,0,,23,30,
T,12/22/2018 11:22,30.30634603,78.09840344,14,607,0,,23,30,
T,12/22/2018 11:22,30.30634648,78.09840268,14,606,0,,23,30,
T,12/22/2018 11:22,30.30634756,78.09840405,14,606,0,,23,30,
T,12/22/2018 11:22,30.30634869,78.09840386,14,606,0,,23,30,
T,12/22/2018 11:22,30.30635019,78.09840338,14,606,0,,23,30,
T,12/22/2018 11:22,30.30635093,78.09840262,14,606,0,,23,30,
T,12/22/2018 11:22,30.30635125,78.09840233,14,605,0,,23,30,
T,12/22/2018 11:22,30.30635121,78.09840221,14,605,0,,23,30,
T,12/22/2018 11:22,30.30635127,78.09840214,14,605,0,,22,30,
T,12/22/2018 11:22,30.30635455,78.09840225,14,603,0,,22,30,
T,12/22/2018 11:22,30.30634942,78.09840063,14,603,0.42,192,23,30,
T,12/22/2018 11:22,30.30634194,78.0983985,14,603,0.6,194,23,30,
T,12/22/2018 11:22,30.30633558,78.0983989,14,602,0.63,194,23,30,
T,12/22/2018 11:22,30.30632928,78.09839811,14,603,0.81,194,23,30,
T,12/22/2018 11:22,30.3063189,78.09839415,14,603,1.31,194,23,30,
T,12/22/2018 11:22,30.30630588,78.0983891,14,603,1.48,203,23,30,
T,12/22/2018 11:22,30.30629132,78.09838369,14,604,1.7,202,23,30,
T,12/22/2018 11:22,30.30627256,78.09837854,14,604,2.14,197,23,30,
T,12/22/2018 11:22,30.30625166,78.0983721,14,603,2.13,202,23,30,
T,12/22/2018 11:22,30.30622732,78.0983617,14,603,2.95,204,23,30,
T,12/22/2018 11:22,30.30620307,78.09835079,14,602,2.5,207,23,30,
T,12/22/2018 11:22,30.30618136,78.09834128,14,602,2.38,201,23,30,
T,12/22/2018 11:22,30.30615721,78.09833107,5,602,2.97,204,23,30,
T,12/22/2018 11:22,30.30613201,78.09831961,5,602,3.06,206,23,30,
T,12/22/2018 11:22,30.30610603,78.09830406,5,603,3.46,212,23,30,
T,12/22/2018 11:22,30.3060787,78.0982813,5,604,3.93,218,23,30,
T,12/22/2018 11:22,30.30605088,78.09825436,5,603,3.93,222,23,30,
T,12/22/2018 11:22,30.30602548,78.09822769,5,602,3.63,223,23,30,
T,12/22/2018 11:22,30.30601451,78.09821551,5,602,0.16,216,23,30,
T,12/22/2018 11:22,30.30600608,78.09820802,5,602,2.31,219,24,30,
T,12/22/2018 11:22,30.3059847,78.09819176,5,601,3.27,213,24,30,
T,12/22/2018 11:22,30.30595758,78.09817336,5,601,3.49,212,24,30,
T,12/22/2018 11:22,30.3059294,78.09815931,5,600,3.24,204,24,30,
T,12/22/2018 11:22,30.30590073,78.09815053,5,601,3.15,197,24,30,
T,12/22/2018 11:22,30.30585086,78.09815078,5,600,3.34,186,24,30,
T,12/22/2018 11:22,30.30582417,78.09815338,5,601,3.14,178,24,30,
T,12/22/2018 11:22,30.30579759,78.09815274,5,601,2.99,180,24,30,
T,12/22/2018 11:22,30.30576965,78.09815128,5,602,2.91,181,24,30,
T,12/22/2018 11:22,30.30575327,78.09815399,5,603,2.18,181,24,30,
T,12/22/2018 11:22,30.30574406,78.09815307,5,603,1.56,182,24,30,
T,12/22/2018 11:22,30.30573788,78.09815182,5,603,1.17,183,24,30,
T,12/22/2018 11:22,30.30572966,78.09815373,5,604,0.96,182,24,30,
T,12/22/2018 11:22,30.30572781,78.09815561,5,604,0.41,180,24,30,
T,12/22/2018 11:22,30.30573123,78.09815345,5,603,0,,24,30,
T,12/22/2018 11:22,30.30573405,78.09815212,5,603,0,,24,30,
T,12/22/2018 11:22,30.30572795,78.09815385,5,603,0,,14,19,
T,12/22/2018 11:22,30.30572645,78.09815253,5,603,0,,9,19,
T,12/22/2018 11:22,30.30572972,78.09815341,5,603,0,,11,19,
T,12/22/2018 11:22,30.3057302,78.09814917,5,603,0,,10,18,
T,12/22/2018 11:22,30.30573615,78.09814761,5,602,0,,10,18,
T,12/22/2018 11:23,30.30573614,78.09814762,5,602,0,,10,18,
T,12/22/2018 11:23,30.30572388,78.09814518,5,602,0.71,192,10,17,
T,12/22/2018 11:23,30.3057176,78.0981437,5,602,0.71,192,10,17,
T,12/22/2018 11:23,30.30569403,78.09813777,5,602,1.57,187,10,15,
T,12/22/2018 11:23,30.30567564,78.09813855,5,603,1.54,187,13,19,
T,12/22/2018 11:23,30.30566603,78.09813774,5,604,1.71,187,12,18,
T,12/22/2018 11:23,30.30564771,78.09813781,5,604,1.84,184,13,17,
T,12/22/2018 11:23,30.30563303,78.09813701,5,603,1.53,184,12,17,
T,12/22/2018 11:23,30.30561747,78.09813647,6,603,1.64,184,12,16,
T,12/22/2018 11:23,30.3056045,78.09813764,6,603,1.3,184,13,18,
T,12/22/2018 11:23,30.30559353,78.09813817,5,603,0.91,184,11,17,
T,12/22/2018 11:23,30.30558779,78.0981384,5,603,0.47,184,11,17,
T,12/22/2018 11:23,30.30558391,78.09813861,6,603,0.47,184,11,17,
T,12/22/2018 11:23,30.30557816,78.09813827,5,604,0.45,184,10,16,
T,12/22/2018 11:23,30.3055743,78.09813503,5,606,0,,12,17,
T,12/22/2018 11:23,30.30557499,78.09813169,5,606,0,,14,19,
T,12/22/2018 11:23,30.30557625,78.09812858,5,606,0,,13,18,
T,12/22/2018 11:23,30.30557817,78.09812815,5,606,0,,11,17,
T,12/22/2018 11:23,30.30557767,78.09812702,5,606,0,,11,19,
T,12/22/2018 11:23,30.30557741,78.09812645,5,606,0,,11,19,
T,12/22/2018 11:23,30.30557881,78.09812515,5,607,0,,12,18,
T,12/22/2018 11:23,30.30557961,78.0981235,5,607,0,,10,16,
T,12/22/2018 11:23,30.30558001,78.09812267,5,607,0,,10,16,
T,12/22/2018 11:23,30.30557789,78.09812519,5,607,0,,11,18,
T,12/22/2018 11:23,30.30557682,78.09812645,5,608,0,,11,18,
T,12/22/2018 11:23,30.30557715,78.09812736,5,607,0,,13,19,
T,12/22/2018 11:23,30.30557738,78.09812793,5,607,0,,12,18,
T,12/22/2018 11:23,30.30557743,78.09812853,5,608,0,,11,18,
T,12/22/2018 11:23,30.30557426,78.09812892,5,607,0.55,184,12,18,
T,12/22/2018 11:23,30.30556966,78.09812862,5,607,0.51,184,11,18,
T,12/22/2018 11:23,30.30556404,78.09812801,5,607,0.58,184,12,18,
T,12/22/2018 11:23,30.30555765,78.09812809,5,608,0.7,177,10,16,
T,12/22/2018 11:23,30.30555012,78.0981292,5,607,0.6,177,11,18,
T,12/22/2018 11:23,30.30554335,78.09813178,5,607,0.7,177,11,18,
T,12/22/2018 11:23,30.30553402,78.09813357,5,607,1.25,178,11,18,
T,12/22/2018 11:23,30.30551909,78.09813518,5,607,1.69,179,11,17,
T,12/22/2018 11:23,30.30549881,78.09813657,5,608,2.29,177,13,18,
T,12/22/2018 11:23,30.30547311,78.09813934,5,608,2.92,177,9,15,
T,12/22/2018 11:23,30.30544439,78.09814252,5,608,3.03,177,8,17,
T,12/22/2018 11:23,30.30541558,78.09814556,5,608,3.03,177,8,17,
T,12/22/2018 11:23,30.30538338,78.09814725,5,607,3.61,178,10,18,
T,12/22/2018 11:23,30.30534896,78.09814789,5,607,3.61,180,10,18,
T,12/22/2018 11:23,30.30531171,78.09814774,5,608,4.12,181,11,18,
T,12/22/2018 11:23,30.30527206,78.09814581,5,607,4.3,181,11,18,
T,12/22/2018 11:23,30.30523194,78.09814394,5,607,4.3,181,11,18,
T,12/22/2018 11:23,30.30519194,78.09814163,5,606,4.13,183,11,19,
T,12/22/2018 11:23,30.30515153,78.0981399,5,609,4.43,182,14,19,
T,12/22/2018 11:23,30.30511003,78.09813756,5,611,4.45,184,11,15,
T,12/22/2018 11:23,30.30506751,78.09813501,5,611,4.69,183,12,18,
T,12/22/2018 11:23,30.30502473,78.0981324,5,610,4.86,181,11,17,
T,12/22/2018 11:23,30.30497998,78.09813102,5,610,5.05,182,11,18,
T,12/22/2018 11:23,30.30493364,78.09813179,5,611,5.12,182,10,17,
T,12/22/2018 11:23,30.30489474,78.09812562,5,611,4.78,181,10,18,
T,12/22/2018 11:23,30.30485157,78.09812455,6,611,4.78,181,10,18,
T,12/22/2018 11:23,30.30483706,78.09812303,5,610,3.42,184,14,29,
T,12/22/2018 11:23,30.30480884,78.09812578,5,611,3.15,183,14,29,
T,12/22/2018 11:23,30.3047738,78.09812778,5,611,3.33,181,14,20,
T,12/22/2018 11:23,30.304727,78.09813135,5,612,4.79,183,14,20,
T,12/22/2018 11:23,30.30468355,78.09813699,5,612,5.11,180,11,17,
T,12/22/2018 11:23,30.30463742,78.09813116,5,613,4.88,181,10,19,
T,12/22/2018 11:24,30.30459693,78.0981258,5,614,4.52,182,8,18,
T,12/22/2018 11:24,30.30456037,78.09812109,5,612,3.73,183,9,19,
T,12/22/2018 11:24,30.30452375,78.09811583,5,612,3.57,182,11,19,
T,12/22/2018 11:24,30.30448293,78.09812018,5,612,4.21,179,8,17,
T,12/22/2018 11:24,30.30443383,78.09811297,5,612,4.85,181,10,19,
T,12/22/2018 11:24,30.30438788,78.09811062,5,612,5.1,183,12,20,
T,12/22/2018 11:24,30.3043313,78.09811038,5,611,5.49,182,9,17,
T,12/22/2018 11:24,30.30427967,78.09810674,6,612,5.45,183,10,18,
T,12/22/2018 11:24,30.30423053,78.09810375,9,612,5.45,183,10,18,
T,12/22/2018 11:24,30.30420053,78.09811055,8,612,3.78,180,10,18,
T,12/22/2018 11:24,30.3041709,78.09811649,6,612,3.56,181,12,19,
T,12/22/2018 11:24,30.30413048,78.09810561,5,612,4.13,179,10,20,
T,12/22/2018 11:24,30.30408773,78.09810709,5,612,4.78,180,9,19,
T,12/22/2018 11:24,30.30405779,78.09811944,5,612,4.98,180,10,20,
T,12/22/2018 11:24,30.30401296,78.09812248,5,612,4.96,183,10,29,
T,12/22/2018 11:24,30.3039615,78.09812484,5,613,5.36,182,13,20,
T,12/22/2018 11:24,30.30391064,78.09812334,5,614,5.94,181,11,18,
T,12/22/2018 11:24,30.30385437,78.09811564,5,614,6.19,182,10,20,
T,12/22/2018 11:24,30.30379329,78.09810162,6,614,6.65,183,7,17,
T,12/22/2018 11:24,30.30373995,78.09810411,6,615,6.54,181,9,20,
T,12/22/2018 11:24,30.30367519,78.09810068,6,615,6.96,180,9,19,
T,12/22/2018 11:24,30.30362105,78.09810555,6,607,7.26,183,9,19,
T,12/22/2018 11:24,30.30354533,78.09810658,6,608,7.19,182,11,19,
T,12/22/2018 11:24,30.30347203,78.09809684,5,610,7.32,182,12,29,
T,12/22/2018 11:24,30.30340997,78.09809341,5,610,7.21,179,15,29,
T,12/22/2018 11:24,30.30334407,78.09809112,5,610,7.03,178,15,29,
T,12/22/2018 11:24,30.30328177,78.09808779,5,610,6.88,180,14,19,
T,12/22/2018 11:24,30.30322113,78.09809025,5,613,7.04,180,10,19,
T,12/22/2018 11:24,30.30315905,78.0980926,5,614,6.94,181,10,19,
T,12/22/2018 11:24,30.30309519,78.09809745,5,615,6.66,180,12,19,
T,12/22/2018 11:24,30.30303159,78.09809774,5,616,6.82,180,8,16,
T,12/22/2018 11:24,30.30298298,78.09808911,6,615,6.13,182,10,18,
T,12/22/2018 11:24,30.3029341,78.09808888,6,616,5.61,186,12,17,
T,12/22/2018 11:24,30.30288068,78.09808518,6,613,5.3,187,12,17,
T,12/22/2018 11:24,30.30283576,78.09808008,8,612,5.27,184,10,18,
T,12/22/2018 11:24,30.30277738,78.09806422,9,612,5.7,186,9,17,
T,12/22/2018 11:24,30.30272622,78.09805758,14,612,5.7,186,9,17,
T,12/22/2018 11:24,30.30268383,78.0980708,8,612,5.88,181,9,17,
T,12/22/2018 11:24,30.30262463,78.09806487,8,613,6.05,180,14,28,
T,12/22/2018 11:24,30.30256009,78.09806871,8,613,6.56,182,15,30,
T,12/22/2018 11:24,30.30250057,78.09806988,8,612,6.47,181,15,30,
T,12/22/2018 11:24,30.30245293,78.09806447,9,612,6.18,182,15,30,
T,12/22/2018 11:24,30.30239494,78.09806703,11,612,6.02,182,15,30,
T,12/22/2018 11:24,30.30236093,78.0980678,9,612,5.18,184,15,30,
T,12/22/2018 11:24,30.30232718,78.09807128,9,611,4.82,182,15,30,
T,12/22/2018 11:24,30.30228456,78.09807805,11,612,4.89,178,16,30,
T,12/22/2018 11:24,30.30222263,78.09808641,8,609,5.86,181,16,30,
T,12/22/2018 11:24,30.30216312,78.09807339,6,608,5.82,181,16,30,
T,12/22/2018 11:24,30.3021242,78.09808863,6,608,5.26,176,21,30,
T,12/22/2018 11:24,30.30206781,78.09807667,5,608,5.7,186,23,30,
T,12/22/2018 11:24,30.30201708,78.09805779,5,609,5.35,191,23,30,
T,12/22/2018 11:24,30.3019633,78.0980453,5,608,5.28,188,23,30,
T,12/22/2018 11:24,30.30191034,78.09803805,5,609,5.95,186,24,30,
T,12/22/2018 11:24,30.30185993,78.09804122,5,611,5.75,179,24,30,
T,12/22/2018 11:24,30.30180852,78.09804068,5,609,5.54,181,24,30,
T,12/22/2018 11:24,30.30175502,78.09805235,5,611,5.3,177,15,20,
T,12/22/2018 11:24,30.30172194,78.09805061,5,611,3.99,181,11,19,
T,12/22/2018 11:24,30.30171177,78.09805746,6,612,2.25,174,9,18,
T,12/22/2018 11:24,30.30171781,78.09805373,6,611,0.56,179,9,28,
T,12/22/2018 11:24,30.30171736,78.09805284,5,611,0,,9,18,
T,12/22/2018 11:25,30.3017191,78.0980526,6,611,0,,8,19,
T,12/22/2018 11:25,30.3017191,78.0980526,6,611,0,,8,19,
T,12/22/2018 11:25,30.30172125,78.09805266,6,611,0,,9,30,
T,12/22/2018 11:25,30.30172073,78.09805236,6,611,0,,9,30,
T,12/22/2018 11:25,30.3017227,78.09805295,8,612,0,,10,30,
T,12/22/2018 11:25,30.30172171,78.0980538,6,611,0,,12,30,
T,12/22/2018 11:25,30.30171833,78.09805681,6,612,0,,12,30,
T,12/22/2018 11:25,30.30171757,78.0980577,6,612,0.34,179,12,30,
T,12/22/2018 11:25,30.30171843,78.09805742,6,612,0,,12,30,
T,12/22/2018 11:25,30.30170648,78.09806392,6,612,0,,12,30,
T,12/22/2018 11:25,30.30170437,78.09806784,6,612,0,,12,30,
T,12/22/2018 11:25,30.30167917,78.09805074,6,612,2.04,199,12,30,
T,12/22/2018 11:25,30.30166925,78.09806442,6,611,2.06,187,12,30,
T,12/22/2018 11:25,30.30164334,78.09805528,6,611,2.71,190,13,30,
T,12/22/2018 11:25,30.30161161,78.0980372,6,610,3.37,194,14,30,
T,12/22/2018 11:25,30.30156729,78.09803344,6,610,3.79,188,17,30,
T,12/22/2018 11:25,30.3015317,78.09802956,8,611,3.91,186,17,30,
T,12/22/2018 11:25,30.30149381,78.0980251,11,611,4.11,186,18,30,
T,12/22/2018 11:25,30.30145619,78.09802093,11,606,4.08,186,18,30,
T,12/22/2018 11:25,30.3013737,78.09800216,9,607,5.79,186,20,31,
T,12/22/2018 11:25,30.30127658,78.09801413,6,609,6.94,175,20,31,
T,12/22/2018 11:25,30.30118991,78.09803245,5,609,7.28,173,20,31,
T,12/22/2018 11:25,30.3011242,78.0980442,5,610,7.27,173,20,31,
T,12/22/2018 11:25,30.30106667,78.09805557,5,609,7.3,173,22,31,
T,12/22/2018 11:25,30.30100368,78.09807237,5,609,7.15,172,22,31,
T,12/22/2018 11:25,30.3009426,78.09807611,5,609,6.92,173,22,31,
T,12/22/2018 11:25,30.30088672,78.09809007,5,609,6.72,171,22,30,
T,12/22/2018 11:25,30.30082991,78.09810435,5,611,6.43,171,22,30,
T,12/22/2018 11:25,30.30077633,78.09812536,5,608,6.49,171,22,30,
T,12/22/2018 11:25,30.30071182,78.09815153,5,607,6.8,168,22,30,
T,12/22/2018 11:25,30.30065032,78.09817162,5,606,7.1,169,22,30,
T,12/22/2018 11:25,30.3005816,78.09818563,5,606,7.2,169,22,30,
T,12/22/2018 11:25,30.30051547,78.09819967,5,606,7.39,170,22,30,
T,12/22/2018 11:25,30.30044906,78.09820642,5,605,7.53,169,22,30,
T,12/22/2018 11:25,30.30038397,78.09822826,5,604,7.49,169,22,30,
T,12/22/2018 11:25,30.30032127,78.09824942,5,603,7.44,169,22,30,
T,12/22/2018 11:25,30.30025937,78.09826198,5,604,7.11,168,22,30,
T,12/22/2018 11:25,30.30019579,78.09828128,5,603,7.08,168,22,30,
T,12/22/2018 11:25,30.30014154,78.09829292,5,602,6.72,171,22,30,
T,12/22/2018 11:25,30.30009199,78.09829941,5,602,5.85,170,23,30,
T,12/22/2018 11:25,30.30006148,78.0982948,5,601,3.83,172,23,30,
T,12/22/2018 11:25,30.30002747,78.09830108,5,601,3.45,164,23,30,
T,12/22/2018 11:25,30.299995,78.09831124,5,601,3.91,170,23,30,
T,12/22/2018 11:25,30.29994905,78.09831252,5,601,5,174,23,30,
T,12/22/2018 11:25,30.29990086,78.09832839,5,600,5.23,173,23,30,
T,12/22/2018 11:25,30.29985382,78.0983369,5,599,5.57,173,23,30,
T,12/22/2018 11:25,30.29980194,78.09833953,5,599,6.05,172,23,30,
T,12/22/2018 11:25,30.29973999,78.09834925,5,599,6.61,172,23,30,
T,12/22/2018 11:25,30.29967499,78.09835941,5,599,7,173,23,30,
T,12/22/2018 11:25,30.29961317,78.09836681,5,597,7.33,171,23,30,
T,12/22/2018 11:25,30.29954817,78.09838011,5,598,7.35,168,23,30,
T,12/22/2018 11:25,30.29948368,78.09838986,5,598,7.36,171,23,30,
T,12/22/2018 11:25,30.29941431,78.09839918,14,599,7.61,172,22,30,
T,12/22/2018 11:25,30.29933991,78.09841968,14,598,7.75,170,22,30,
T,12/22/2018 11:25,30.29926691,78.09843167,14,596,7.87,173,23,30,
T,12/22/2018 11:25,30.29919514,78.09846078,14,596,8.01,169,23,30,
T,12/22/2018 11:25,30.29912947,78.09848126,14,597,7.96,169,23,30,
T,12/22/2018 11:25,30.29906324,78.09848415,14,597,7.77,171,23,30,
T,12/22/2018 11:25,30.29899229,78.09850107,14,596,7.6,170,23,30,
T,12/22/2018 11:25,30.29893191,78.09850402,14,596,7.25,170,23,30,
T,12/22/2018 11:26,30.29886531,78.09850781,14,596,7.35,172,22,30,
T,12/22/2018 11:26,30.29879643,78.09852195,14,596,7.52,171,22,30,
T,12/22/2018 11:26,30.29872826,78.09852893,14,597,7.54,172,22,30,
T,12/22/2018 11:26,30.29865923,78.09853896,14,597,7.69,171,22,30,
T,12/22/2018 11:26,30.29858959,78.09855742,14,596,7.92,169,22,30,
T,12/22/2018 11:26,30.29852182,78.09857078,14,598,8.12,169,22,30,
T,12/22/2018 11:26,30.29845319,78.09857547,14,599,8.03,171,22,30,
T,12/22/2018 11:26,30.29837689,78.09857748,15,599,8.18,173,22,30,
T,12/22/2018 11:26,30.29830508,78.09859557,14,599,8.1,171,22,30,
T,12/22/2018 11:26,30.29823499,78.09861088,14,599,8.01,171,22,30,
T,12/22/2018 11:26,30.29816792,78.09862063,15,599,7.9,171,22,29,
T,12/22/2018 11:26,30.29809587,78.09863123,17,601,7.96,171,22,29,
T,12/22/2018 11:26,30.2980333,78.09864169,15,602,7.77,173,22,29,
T,12/22/2018 11:26,30.29796892,78.09867997,15,601,7.69,169,22,29,
T,12/22/2018 11:26,30.29789734,78.09868214,15,602,7.36,172,22,29,
T,12/22/2018 11:26,30.29785671,78.09869887,15,603,6.04,169,22,29,
T,12/22/2018 11:26,30.29782097,78.09867349,15,603,4.7,178,22,29,
T,12/22/2018 11:26,30.297797,78.09868589,15,604,3.23,173,22,29,
T,12/22/2018 11:26,30.29777903,78.09868362,14,604,1.88,167,22,29,
T,12/22/2018 11:26,30.29777058,78.09866757,14,605,0.99,171,22,29,
T,12/22/2018 11:26,30.29775278,78.09867516,14,605,1.62,170,22,29,
T,12/22/2018 11:26,30.29773333,78.09868548,14,606,2.57,171,22,29,
T,12/22/2018 11:26,30.29771528,78.09869878,14,605,3.21,174,22,29,
T,12/22/2018 11:26,30.29767483,78.09870749,14,605,4.19,172,22,29,
T,12/22/2018 11:26,30.29763809,78.09871455,14,606,4.77,171,22,29,
T,12/22/2018 11:26,30.29759328,78.09872801,14,606,5.14,170,22,29,
T,12/22/2018 11:26,30.29754095,78.09873247,14,605,5.66,171,22,29,
T,12/22/2018 11:26,30.29749688,78.09873796,14,604,5.78,171,22,29,
T,12/22/2018 11:26,30.29744288,78.0987522,14,603,6.12,171,22,29,
T,12/22/2018 11:26,30.29738888,78.09876121,14,604,5.78,172,22,29,
T,12/22/2018 11:26,30.29733245,78.09876806,14,605,5.88,173,22,29,
T,12/22/2018 11:26,30.29727609,78.09877295,14,605,6.14,170,23,29,
T,12/22/2018 11:26,30.29721987,78.09879539,14,603,6.63,170,24,29,
T,12/22/2018 11:26,30.29715911,78.09880715,14,602,7.01,170,24,29,
T,12/22/2018 11:26,30.29710099,78.09883922,14,602,7.29,167,24,29,
T,12/22/2018 11:26,30.29703109,78.09885016,14,601,7.6,170,24,29,
T,12/22/2018 11:26,30.29696788,78.09885548,14,602,7.56,169,24,29,
T,12/22/2018 11:26,30.29690199,78.09887194,14,602,7.73,169,24,29,
T,12/22/2018 11:26,30.29682855,78.09888526,14,603,7.68,169,25,29,
T,12/22/2018 11:26,30.29676322,78.09889149,14,605,7.44,171,25,29,
T,12/22/2018 11:26,30.29669319,78.09891144,14,605,7.63,169,25,29,
T,12/22/2018 11:26,30.29661805,78.09891952,14,606,7.98,170,25,29,
T,12/22/2018 11:26,30.29655143,78.09894509,14,605,8.1,166,25,29,
T,12/22/2018 11:26,30.29647678,78.09897102,14,606,8.13,166,25,29,
T,12/22/2018 11:26,30.29639702,78.09899402,14,606,8.23,166,25,29,
T,12/22/2018 11:26,30.29633096,78.09901921,14,606,8.13,167,25,29,
T,12/22/2018 11:26,30.2962659,78.09903233,14,607,8.11,167,24,28,
T,12/22/2018 11:26,30.29619508,78.09904949,14,608,8.06,166,24,29,
T,12/22/2018 11:26,30.29612481,78.09907327,14,608,8.14,166,24,29,
T,12/22/2018 11:26,30.29605336,78.09909474,14,607,8.06,166,23,29,
T,12/22/2018 11:26,30.2959845,78.09911745,14,608,7.97,165,23,29,
T,12/22/2018 11:26,30.29591776,78.09915294,14,605,8.19,168,24,29,
T,12/22/2018 11:26,30.29584873,78.09917818,14,605,8.05,167,24,29,
T,12/22/2018 11:26,30.29577245,78.099187,14,604,8.24,168,24,29,
T,12/22/2018 11:26,30.29569763,78.09920726,14,604,8.26,167,24,29,
T,12/22/2018 11:26,30.29561735,78.09921924,14,604,8.35,169,24,29,
T,12/22/2018 11:26,30.29554246,78.0992337,14,603,8.34,169,24,29,
T,12/22/2018 11:26,30.29546681,78.09924719,14,604,8.26,170,23,28,
T,12/22/2018 11:26,30.29539341,78.09925623,14,604,8.32,170,24,29,
T,12/22/2018 11:26,30.29532129,78.099269,14,604,8.38,169,24,29,
T,12/22/2018 11:27,30.2952482,78.09928343,14,603,8.38,172,25,29,
T,12/22/2018 11:27,30.29517512,78.09930882,14,603,8.37,167,25,29,
T,12/22/2018 11:27,30.29510103,78.09932524,14,604,8.39,167,25,29,
T,12/22/2018 11:27,30.29502468,78.09934942,14,603,8.45,165,25,29,
T,12/22/2018 11:27,30.29494601,78.09937437,14,603,8.56,166,25,29,
T,12/22/2018 11:27,30.29487021,78.09939493,14,604,8.5,167,25,29,
T,12/22/2018 11:27,30.29479091,78.09941583,14,604,8.35,168,25,29,
T,12/22/2018 11:27,30.2947226,78.09942559,14,604,8.21,169,25,29,
T,12/22/2018 11:27,30.29465076,78.09945044,14,604,8.05,168,25,29,
T,12/22/2018 11:27,30.29458257,78.09946167,14,605,7.91,169,25,29,
T,12/22/2018 11:27,30.29451394,78.09947278,14,605,7.65,168,25,29,
T,12/22/2018 11:27,30.29444682,78.09948923,14,604,7.53,168,25,29,
T,12/22/2018 11:27,30.29438546,78.09950852,14,604,7.42,167,25,29,
T,12/22/2018 11:27,30.29432732,78.09953766,14,604,7.2,168,25,29,
T,12/22/2018 11:27,30.29427189,78.09955875,14,603,6.89,165,25,29,
T,12/22/2018 11:27,30.29420885,78.09959347,14,603,7.21,156,25,29,
T,12/22/2018 11:27,30.29414998,78.09963045,14,603,6.91,153,25,29,
T,12/22/2018 11:27,30.2940987,78.09966621,14,603,6.97,150,25,29,
T,12/22/2018 11:27,30.29404886,78.09971014,14,603,7.16,146,25,29,
T,12/22/2018 11:27,30.2940009,78.09975732,14,604,7.29,141,25,29,
T,12/22/2018 11:27,30.29394616,78.0997946,14,603,7.44,148,25,29,
T,12/22/2018 11:27,30.29388908,78.09985088,14,604,7.65,144,25,30,
T,12/22/2018 11:27,30.29384243,78.09990485,14,603,7.45,140,25,30,
T,12/22/2018 11:27,30.29379074,78.09995587,14,603,7.25,137,25,30,
T,12/22/2018 11:27,30.29374586,78.09999832,14,603,6.8,138,25,30,
T,12/22/2018 11:27,30.29369246,78.10004898,14,602,7.45,141,26,30,
T,12/22/2018 11:27,30.29364686,78.10009843,14,603,7.49,138,26,30,
T,12/22/2018 11:27,30.29358978,78.10014747,14,603,7.46,139,26,30,
T,12/22/2018 11:27,30.29353358,78.10020288,14,603,7.7,139,26,30,
T,12/22/2018 11:27,30.29347863,78.10026068,14,604,7.71,138,25,29,
T,12/22/2018 11:27,30.2934306,78.10031391,14,603,7.76,140,25,30,
T,12/22/2018 11:27,30.29337692,78.10034807,14,603,7.39,142,25,30,
T,12/22/2018 11:27,30.29332582,78.10039348,14,603,7.1,142,25,30,
T,12/22/2018 11:27,30.29328412,78.10043058,14,604,6.21,142,25,30,
T,12/22/2018 11:27,30.29325854,78.1004415,14,604,3.74,145,25,30,
T,12/22/2018 11:27,30.29324408,78.10047401,14,604,2.93,144,25,30,
T,12/22/2018 11:27,30.2932188,78.10048577,14,604,3.17,145,25,30,
T,12/22/2018 11:27,30.29317398,78.10051907,14,604,4.43,141,25,30,
T,12/22/2018 11:27,30.29313599,78.10055555,14,604,4.98,136,25,30,
T,12/22/2018 11:27,30.29310844,78.10059302,14,604,4.67,137,25,30,
T,12/22/2018 11:27,30.29308332,78.10061092,14,605,3.78,137,25,30,
