type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2019-03-25 10:42:34,30.33270576,78.05616268,5,654.000,,8.710,205,27,36,,
T,2019-03-25 10:42:35,30.33263161,78.05612275,5,654.000,,8.670,206,26,36,,
T,2019-03-25 10:42:36,30.33255627,78.05608453,5,653.000,,8.770,208,27,36,,
T,2019-03-25 10:42:37,30.33248824,78.05603304,5,653.000,,8.760,212,28,36,,
T,2019-03-25 10:42:38,30.33242354,78.05598043,5,653.000,,9.090,213,17,21,,
T,2019-03-25 10:42:39,30.33235480,78.05590693,5,653.000,,8.910,220,18,36,,
T,2019-03-25 10:42:40,30.33228432,78.05584537,5,653.000,,9.450,222,16,20,,
T,2019-03-25 10:42:41,30.33222057,78.05578009,6,653.000,,9.450,222,16,20,,
T,2019-03-25 10:42:42,30.33214571,78.05572433,5,653.000,,9.180,220,13,20,,
T,2019-03-25 10:42:43,30.33208269,78.05565584,5,653.000,,8.970,223,11,18,,
T,2019-03-25 10:42:44,30.33201590,78.05560088,5,653.000,,8.910,219,15,36,,
T,2019-03-25 10:42:45,30.33197066,78.05554746,5,651.000,,8.110,225,15,22,,
T,2019-03-25 10:42:46,30.33192036,78.05548693,6,653.000,,8.040,226,15,22,,
T,2019-03-25 10:42:47,30.33186200,78.05544349,5,653.000,,7.720,221,16,38,,
T,2019-03-25 10:42:48,30.33182103,78.05538230,5,653.000,,7.150,220,14,19,,
T,2019-03-25 10:42:49,30.33180303,78.05533871,6,653.000,,6.010,241,14,21,,
T,2019-03-25 10:42:50,30.33177256,78.05529006,6,653.000,,5.450,230,15,21,,
T,2019-03-25 10:42:51,30.33174198,78.05526367,6,654.000,,4.770,221,13,18,,
T,2019-03-25 10:42:52,30.33168628,78.05522998,9,653.000,,5.330,214,14,20,,
T,2019-03-25 10:42:53,30.33163236,78.05524817,8,654.000,,5.650,182,14,20,,
T,2019-03-25 10:42:54,30.33157321,78.05525349,9,654.000,,5.650,179,13,18,,
T,2019-03-25 10:42:55,30.33153498,78.05524711,8,654.000,,5.780,154,9,17,,
T,2019-03-25 10:42:56,30.33148816,78.05527382,9,654.000,,5.790,154,9,17,,
T,2019-03-25 10:42:57,30.33145143,78.05533433,8,654.000,,5.350,124,11,20,,
T,2019-03-25 10:42:58,30.33141716,78.05537946,8,654.000,,5.390,124,10,20,,
T,2019-03-25 10:42:59,30.33139251,78.05542869,6,654.000,,5.610,125,15,37,,
T,2019-03-25 10:43:00,30.33134830,78.05547425,6,655.000,,6.530,127,15,37,,
T,2019-03-25 10:43:01,30.33131417,78.05552283,6,657.000,,6.210,124,16,37,,
T,2019-03-25 10:43:02,30.33127080,78.05556735,5,657.000,,5.560,130,22,38,,
T,2019-03-25 10:43:03,30.33123553,78.05561289,5,658.000,,6.320,125,24,38,,
T,2019-03-25 10:43:04,30.33119604,78.05567024,5,658.000,,6.880,127,24,38,,
T,2019-03-25 10:43:05,30.33115489,78.05572105,5,658.000,,6.690,131,24,38,,
T,2019-03-25 10:43:06,30.33111544,78.05576908,5,657.000,,6.340,133,26,38,,
T,2019-03-25 10:43:07,30.33107449,78.05581685,5,657.000,,6.370,137,26,38,,
T,2019-03-25 10:43:08,30.33104516,78.05587000,5,655.000,,6.010,129,26,38,,
T,2019-03-25 10:43:09,30.33099826,78.05591444,5,655.000,,6.380,134,27,39,,
T,2019-03-25 10:43:10,30.33095437,78.05596926,5,657.000,,6.260,132,27,39,,
T,2019-03-25 10:43:11,30.33091471,78.05603335,5,657.000,,7.140,124,27,39,,
T,2019-03-25 10:43:12,30.33087616,78.05609014,5,655.000,,6.910,123,27,39,,
